age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
21.0,Female,Standard,0.925,5,Asia,Laptop,17.99,0,Debit Card,5,0.155,Drama
31.499999999999996,Female,Basic,2.01,5,Asia,Tablet,8.99,1,PayPal,1,0.335,Documentary
40.599999999999994,Male,Basic,1.055,5,Asia,TV,13.99,1,Credit Card,1,0.175,Action
18.0,Female,Standard,16.905,5,Asia,TV,17.99,0,Crypto,2,2.82,Romance
37.099999999999994,Other,Standard,0.82,5,North America,Laptop,17.99,1,Crypto,1,0.135,Horror
48.3,Other,Standard,6.805,5,Asia,TV,17.99,0,Credit Card,3,1.135,Romance
45.5,Male,Standard,10.09,4,Asia,Mobile,17.99,0,Crypto,4,2.02,Drama
41.3,Male,Basic,7.065,4,Asia,Mobile,8.99,0,PayPal,2,1.415,Horror
47.599999999999994,Other,Standard,0.945,4,South America,Laptop,17.99,0,Credit Card,4,0.19,Documentary
38.5,Male,Basic,5.05,4,Asia,Desktop,13.99,0,Debit Card,4,1.01,Sci-Fi
23.799999999999997,Male,Standard,1.96,4,Asia,TV,17.99,0,Gift Card,1,0.39,Action
18.0,Female,Basic,3.1,4,Asia,Mobile,13.99,0,Debit Card,5,0.62,Action
42.0,Female,Standard,7.97,4,South America,Desktop,17.99,0,PayPal,3,1.595,Action
18.0,Other,Basic,10.075,4,Asia,TV,8.99,0,Crypto,4,2.015,Horror
21.0,Male,Basic,0.195,4,Africa,Mobile,8.99,1,Credit Card,2,0.04,Comedy
39.199999999999996,Female,Basic,2.025,4,Asia,TV,13.99,0,PayPal,4,0.405,Drama
44.8,Female,Standard,3.205,4,Asia,Tablet,17.99,0,Credit Card,1,0.64,Sci-Fi
21.0,Other,Basic,0.26,4,Asia,TV,8.99,1,PayPal,2,0.05,Sci-Fi
28.7,Other,Basic,1.475,4,Asia,Laptop,13.99,0,PayPal,3,0.295,Sci-Fi
25.2,Male,Basic,7.145,4,Asia,Mobile,13.99,0,Credit Card,4,1.43,Sci-Fi
20.299999999999997,Male,Standard,8.21,4,Asia,Tablet,17.99,0,Credit Card,3,1.64,Drama
18.0,Female,Standard,0.9,4,Africa,Tablet,17.99,0,Debit Card,2,0.18,Documentary
22.4,Other,Basic,8.74,4,North America,Laptop,13.99,0,Crypto,4,1.75,Horror
31.499999999999996,Male,Standard,9.035,4,Asia,Tablet,17.99,0,Gift Card,1,1.805,Romance
44.099999999999994,Male,Standard,6.83,4,Asia,Mobile,17.99,0,PayPal,2,1.365,Sci-Fi
21.7,Other,Basic,7.685,4,South America,Laptop,13.99,0,Crypto,3,1.535,Comedy
19.599999999999998,Other,Basic,7.225,4,Europe,Laptop,13.99,0,Credit Card,5,1.445,Horror
18.0,Male,Basic,0.06,4,Asia,Laptop,13.99,0,PayPal,5,0.01,Drama
39.9,Female,Standard,6.255,4,Asia,TV,17.99,0,Gift Card,2,1.25,Documentary
35.699999999999996,Male,Basic,19.155,4,Africa,TV,13.99,0,Crypto,5,3.83,Action
30.799999999999997,Other,Basic,1.07,4,Asia,Desktop,13.99,1,Crypto,2,0.215,Comedy
36.4,Male,Basic,2.515,4,Europe,Desktop,13.99,0,Debit Card,5,0.505,Sci-Fi
40.599999999999994,Male,Standard,3.14,4,Europe,Tablet,17.99,0,Debit Card,4,0.63,Drama
46.9,Male,Basic,0.87,4,Asia,Mobile,8.99,1,Gift Card,2,0.175,Action
39.9,Male,Basic,6.165,4,South America,Desktop,8.99,0,Crypto,2,1.235,Drama
40.599999999999994,Female,Basic,2.815,4,Asia,TV,13.99,0,Gift Card,5,0.565,Documentary
22.4,Other,Basic,0.245,4,Asia,Desktop,8.99,1,Gift Card,2,0.05,Documentary
23.799999999999997,Male,Standard,1.79,4,Asia,Desktop,17.99,0,Gift Card,1,0.36,Sci-Fi
45.5,Other,Basic,2.34,4,Asia,TV,13.99,0,Gift Card,1,0.47,Drama
47.599999999999994,Female,Basic,0.135,4,Asia,Tablet,8.99,1,Crypto,2,0.025,Horror
28.7,Male,Standard,0.67,4,Europe,Laptop,17.99,0,PayPal,2,0.135,Action
22.4,Female,Basic,5.735,4,Asia,Laptop,13.99,0,PayPal,1,1.145,Drama
47.599999999999994,Female,Basic,4.74,4,Oceania,Tablet,8.99,0,Credit Card,2,0.95,Drama
24.5,Other,Basic,0.605,4,Oceania,Desktop,8.99,1,Gift Card,2,0.12,Action
24.5,Female,Basic,1.11,4,Africa,Desktop,8.99,1,PayPal,2,0.22,Comedy
31.499999999999996,Female,Basic,10.545,4,Africa,Tablet,13.99,0,Gift Card,5,2.11,Romance
18.0,Other,Standard,0.12,4,Oceania,Desktop,17.99,0,Gift Card,4,0.025,Sci-Fi
32.199999999999996,Female,Basic,2.89,4,Asia,Laptop,13.99,0,Credit Card,2,0.58,Sci-Fi
35.699999999999996,Other,Basic,0.615,4,Europe,Tablet,13.99,0,Credit Card,4,0.125,Comedy
23.099999999999998,Male,Basic,0.465,4,Asia,Tablet,13.99,1,Crypto,1,0.095,Sci-Fi
47.599999999999994,Female,Standard,11.9,4,Oceania,Tablet,17.99,0,Crypto,2,2.38,Sci-Fi
37.8,Other,Standard,6.745,4,Africa,Laptop,17.99,0,Debit Card,1,1.35,Action
18.0,Female,Basic,1.315,4,Oceania,Mobile,13.99,0,PayPal,3,0.265,Comedy
18.0,Male,Basic,0.68,4,North America,Laptop,13.99,0,Gift Card,5,0.135,Romance
41.3,Other,Basic,6.01,4,North America,Mobile,8.99,0,Crypto,2,1.2,Action
18.9,Other,Basic,5.345,4,Asia,Mobile,13.99,0,Crypto,3,1.07,Drama
37.099999999999994,Other,Basic,4.165,4,Asia,Tablet,8.99,0,Crypto,2,0.835,Romance
31.499999999999996,Other,Basic,2.065,4,South America,Tablet,13.99,0,Debit Card,2,0.415,Comedy
25.9,Other,Basic,4.125,4,Asia,Laptop,13.99,0,PayPal,1,0.825,Horror
32.199999999999996,Other,Standard,3.645,4,North America,Laptop,17.99,0,Credit Card,2,0.73,Comedy
47.599999999999994,Male,Standard,26.11,4,North America,Laptop,17.99,0,Gift Card,1,5.22,Romance
28.0,Male,Basic,7.395,4,North America,TV,8.99,0,PayPal,3,1.48,Sci-Fi
26.599999999999998,Female,Standard,0.59,4,Asia,Mobile,17.99,0,Debit Card,3,0.12,Action
21.0,Male,Basic,0.645,4,Africa,TV,13.99,0,Credit Card,5,0.13,Action
41.3,Male,Basic,1.205,4,Asia,Tablet,13.99,0,Debit Card,2,0.24,Action
46.199999999999996,Female,Basic,2.48,4,North America,Laptop,13.99,0,Gift Card,1,0.495,Sci-Fi
42.0,Male,Basic,0.62,4,Asia,Desktop,13.99,0,PayPal,2,0.125,Drama
33.599999999999994,Male,Basic,3.69,4,South America,Desktop,13.99,0,Credit Card,4,0.74,Horror
42.0,Male,Basic,15.95,4,Oceania,Tablet,8.99,0,Crypto,2,3.19,Comedy
20.299999999999997,Male,Basic,7.115,4,Europe,Desktop,8.99,0,Credit Card,2,1.425,Documentary
23.099999999999998,Male,Basic,21.775,4,Asia,TV,8.99,0,Gift Card,1,4.355,Documentary
34.3,Other,Standard,3.845,4,Asia,Tablet,17.99,0,Gift Card,4,0.77,Sci-Fi
43.4,Female,Basic,0.9,4,South America,Mobile,8.99,1,Crypto,5,0.18,Drama
28.0,Other,Basic,4.065,4,Oceania,Tablet,8.99,0,Gift Card,4,0.815,Romance
28.0,Male,Basic,4.085,4,Asia,Laptop,13.99,0,Debit Card,1,0.815,Documentary
18.9,Other,Standard,13.65,4,South America,Laptop,17.99,0,PayPal,3,2.73,Drama
44.8,Male,Standard,7.61,4,Asia,Laptop,17.99,0,Gift Card,1,1.52,Documentary
25.2,Other,Basic,2.695,4,Asia,Tablet,8.99,0,Debit Card,2,0.54,Drama
25.9,Male,Basic,14.285,4,Europe,Mobile,13.99,0,Credit Card,2,2.855,Horror
18.9,Other,Standard,3.39,4,South America,Mobile,17.99,0,PayPal,3,0.68,Drama
18.0,Female,Basic,3.75,4,South America,Tablet,8.99,0,Debit Card,2,0.75,Romance
34.3,Female,Basic,0.295,4,Africa,Desktop,13.99,1,Credit Card,1,0.06,Comedy
32.199999999999996,Other,Standard,13.03,4,Asia,Desktop,17.99,0,PayPal,4,2.605,Action
46.199999999999996,Female,Basic,1.505,4,Africa,Tablet,13.99,0,Credit Card,2,0.3,Comedy
18.0,Male,Basic,5.315,4,Asia,Tablet,13.99,0,Gift Card,1,1.065,Comedy
18.0,Male,Basic,4.85,4,North America,Desktop,8.99,0,PayPal,2,0.97,Horror
35.0,Female,Basic,4.045,4,North America,Mobile,8.99,0,Debit Card,1,0.81,Action
41.3,Female,Basic,3.48,4,Asia,TV,8.99,0,PayPal,2,0.695,Horror
32.9,Female,Basic,4.11,4,Africa,TV,8.99,0,Gift Card,2,0.82,Action
18.0,Male,Standard,5.89,4,Oceania,Laptop,17.99,0,Crypto,3,1.18,Drama
19.599999999999998,Female,Standard,1.51,4,Asia,Desktop,17.99,0,Debit Card,2,0.3,Action
45.5,Other,Standard,6.855,4,South America,Desktop,17.99,0,Crypto,3,1.37,Sci-Fi
21.7,Other,Basic,2.7,4,Asia,Desktop,8.99,0,Credit Card,5,0.54,Romance
38.5,Other,Basic,8.935,4,South America,Tablet,8.99,0,Credit Card,1,1.785,Romance
43.4,Female,Basic,17.565,4,Europe,Desktop,13.99,0,Crypto,4,3.515,Comedy
28.0,Female,Basic,5.955,4,Asia,Mobile,13.99,0,Debit Card,5,1.19,Comedy
35.699999999999996,Other,Basic,0.615,4,Asia,Laptop,13.99,0,Credit Card,5,0.125,Romance
20.299999999999997,Female,Standard,0.69,4,Asia,Laptop,17.99,1,Gift Card,3,0.14,Sci-Fi
18.0,Female,Standard,13.405,4,Asia,TV,17.99,0,Debit Card,5,2.68,Romance
43.4,Male,Standard,5.165,3,Asia,Desktop,17.99,0,Crypto,2,1.29,Documentary
22.4,Female,Basic,3.585,3,Asia,Tablet,8.99,0,Debit Card,5,0.895,Horror
46.9,Male,Basic,8.72,3,South America,Laptop,8.99,0,Credit Card,3,2.18,Romance
28.0,Female,Basic,3.655,3,Asia,Tablet,8.99,0,Debit Card,1,0.915,Action
41.3,Male,Standard,15.525,3,Asia,Mobile,17.99,0,Credit Card,5,3.88,Action
42.0,Female,Basic,0.535,3,Oceania,Tablet,8.99,1,Credit Card,3,0.135,Romance
46.9,Female,Standard,2.1,3,South America,Desktop,17.99,0,Crypto,5,0.525,Action
49.0,Male,Basic,14.16,3,Asia,Tablet,13.99,0,Debit Card,3,3.54,Action
44.099999999999994,Male,Standard,4.92,3,Asia,Laptop,17.99,0,PayPal,4,1.23,Comedy
27.299999999999997,Female,Standard,8.57,3,Asia,Mobile,17.99,0,Credit Card,5,2.145,Comedy
18.0,Other,Standard,3.14,3,Asia,Laptop,17.99,0,Crypto,4,0.785,Documentary
38.5,Male,Basic,3.61,3,Asia,Tablet,8.99,0,Gift Card,2,0.9,Romance
28.0,Male,Standard,6.13,3,Asia,Mobile,17.99,0,Debit Card,5,1.53,Romance
18.9,Male,Basic,23.045,3,Oceania,TV,8.99,0,Crypto,4,5.76,Documentary
18.0,Other,Standard,6.815,3,Asia,Laptop,17.99,0,Crypto,1,1.705,Comedy
32.199999999999996,Female,Basic,3.795,3,Oceania,Laptop,13.99,0,Crypto,3,0.95,Comedy
18.0,Other,Basic,23.28,3,Asia,Mobile,13.99,0,PayPal,3,5.82,Comedy
21.0,Male,Basic,1.13,3,South America,TV,13.99,0,Gift Card,4,0.28,Documentary
30.799999999999997,Female,Basic,0.39,3,North America,Mobile,13.99,0,Credit Card,3,0.1,Drama
37.8,Male,Standard,2.465,3,Asia,TV,17.99,0,Crypto,1,0.615,Documentary
44.099999999999994,Other,Basic,0.625,3,Asia,Tablet,8.99,1,Debit Card,5,0.155,Comedy
23.099999999999998,Female,Basic,0.665,3,Asia,Tablet,13.99,0,PayPal,5,0.165,Documentary
45.5,Other,Basic,0.84,3,Asia,TV,8.99,1,PayPal,1,0.21,Sci-Fi
43.4,Male,Basic,3.42,3,Africa,Desktop,8.99,0,Crypto,2,0.855,Comedy
32.9,Female,Basic,3.14,3,Oceania,Tablet,8.99,0,Debit Card,2,0.785,Documentary
34.3,Male,Basic,2.055,3,Oceania,Mobile,8.99,1,Crypto,3,0.515,Action
41.3,Female,Basic,4.56,3,Europe,Laptop,8.99,0,Credit Card,4,1.14,Sci-Fi
48.3,Male,Standard,13.56,3,Asia,TV,17.99,0,Credit Card,5,3.39,Drama
25.2,Other,Basic,12.91,3,Asia,Mobile,13.99,0,PayPal,1,3.23,Comedy
39.9,Other,Standard,14.615,3,South America,Laptop,17.99,0,Credit Card,1,3.655,Romance
18.0,Other,Standard,12.84,3,Asia,Laptop,17.99,0,Credit Card,5,3.21,Comedy
35.0,Other,Basic,1.685,3,Asia,Mobile,8.99,0,Credit Card,3,0.42,Documentary
23.099999999999998,Female,Basic,5.765,3,Asia,TV,8.99,0,Debit Card,5,1.44,Documentary
36.4,Male,Basic,10.945,3,Asia,Mobile,13.99,0,PayPal,1,2.735,Horror
18.0,Male,Standard,2.67,3,North America,Tablet,17.99,0,Debit Card,1,0.665,Action
33.599999999999994,Female,Standard,2.925,3,Asia,Tablet,17.99,0,Credit Card,4,0.73,Action
18.0,Female,Basic,3.16,3,Asia,Mobile,8.99,0,Credit Card,2,0.79,Drama
45.5,Other,Basic,0.195,3,Oceania,Desktop,8.99,1,PayPal,2,0.05,Action
18.0,Male,Basic,6.785,3,Oceania,Tablet,13.99,0,Debit Card,4,1.695,Documentary
32.199999999999996,Male,Standard,13.005,3,Asia,Mobile,17.99,0,Debit Card,3,3.25,Horror
25.2,Male,Standard,6.84,3,Asia,Tablet,17.99,0,Crypto,3,1.71,Comedy
18.0,Female,Basic,0.855,3,Africa,Mobile,8.99,1,Crypto,3,0.215,Sci-Fi
26.599999999999998,Other,Standard,0.275,3,Africa,Desktop,17.99,1,Debit Card,1,0.07,Documentary
27.299999999999997,Female,Basic,0.06,3,South America,Tablet,13.99,0,Debit Card,3,0.015,Sci-Fi
24.5,Other,Basic,12.555,3,Africa,Mobile,8.99,0,Crypto,2,3.14,Drama
18.0,Male,Basic,2.26,3,Oceania,Mobile,13.99,0,Crypto,3,0.565,Drama
46.199999999999996,Male,Basic,1.555,3,Africa,TV,13.99,0,PayPal,3,0.39,Comedy
39.9,Female,Standard,2.415,3,Oceania,Desktop,17.99,0,Credit Card,4,0.605,Comedy
35.699999999999996,Female,Basic,6.84,3,Asia,Desktop,13.99,0,PayPal,4,1.71,Documentary
28.0,Other,Basic,3.29,3,Asia,Desktop,8.99,0,PayPal,1,0.825,Drama
47.599999999999994,Female,Standard,0.925,3,Europe,Tablet,17.99,0,Gift Card,5,0.23,Romance
22.4,Male,Standard,1.19,3,Asia,Mobile,17.99,0,Gift Card,4,0.295,Drama
18.0,Other,Basic,4.96,3,Europe,Tablet,13.99,0,Crypto,5,1.24,Horror
25.9,Male,Standard,3.21,3,North America,Laptop,17.99,0,Debit Card,1,0.8,Comedy
18.0,Other,Basic,8.95,3,Oceania,Tablet,8.99,0,Crypto,3,2.235,Romance
44.8,Female,Basic,1.28,3,North America,Laptop,13.99,0,Debit Card,4,0.32,Documentary
31.499999999999996,Female,Standard,1.725,3,Asia,Desktop,17.99,0,Crypto,3,0.43,Horror
18.0,Female,Standard,2.445,3,Asia,Desktop,17.99,0,Debit Card,4,0.61,Sci-Fi
27.299999999999997,Female,Basic,1.045,3,Oceania,Laptop,8.99,1,Crypto,3,0.26,Documentary
42.0,Female,Basic,3.15,3,Asia,Mobile,8.99,0,Debit Card,2,0.785,Comedy
21.7,Female,Basic,3.74,3,Asia,Tablet,13.99,0,Gift Card,2,0.935,Sci-Fi
49.0,Other,Basic,5.72,3,Asia,TV,8.99,0,PayPal,4,1.43,Romance
39.199999999999996,Other,Standard,18.1,3,Europe,Mobile,17.99,0,Gift Card,5,4.525,Sci-Fi
45.5,Other,Basic,1.92,3,Oceania,Desktop,8.99,0,Credit Card,3,0.48,Comedy
18.0,Female,Standard,2.015,3,North America,Mobile,17.99,0,PayPal,5,0.505,Romance
39.199999999999996,Female,Basic,7.795,3,South America,Desktop,8.99,0,Gift Card,3,1.95,Action
35.699999999999996,Female,Basic,3.395,3,Asia,Tablet,13.99,0,Gift Card,4,0.85,Action
39.9,Other,Standard,5.445,3,North America,Desktop,17.99,0,Crypto,5,1.36,Sci-Fi
37.099999999999994,Other,Basic,4.425,3,Asia,Mobile,13.99,0,Gift Card,1,1.105,Sci-Fi
18.9,Other,Standard,15.055,3,Africa,Mobile,17.99,0,Crypto,3,3.765,Romance
18.0,Male,Basic,0.305,3,Asia,Laptop,8.99,1,PayPal,3,0.075,Documentary
18.0,Female,Basic,12.585,3,Oceania,Desktop,8.99,0,Crypto,2,3.145,Documentary
46.9,Female,Standard,2.7,3,Asia,Mobile,17.99,0,PayPal,2,0.675,Sci-Fi
30.099999999999998,Male,Basic,0.12,3,Asia,Mobile,13.99,1,Gift Card,3,0.03,Romance
20.299999999999997,Female,Basic,0.18,3,Asia,Mobile,8.99,1,Debit Card,4,0.045,Horror
44.099999999999994,Male,Basic,7.2,3,Europe,Desktop,8.99,0,Debit Card,3,1.8,Documentary
18.9,Female,Basic,2.925,3,Oceania,Laptop,13.99,0,Crypto,5,0.73,Sci-Fi
39.9,Male,Standard,3.065,3,Asia,Desktop,17.99,0,PayPal,3,0.765,Sci-Fi
35.0,Male,Standard,5.415,3,Africa,Laptop,17.99,0,Credit Card,3,1.355,Drama
44.099999999999994,Male,Basic,0.515,3,Asia,Tablet,8.99,1,Credit Card,5,0.13,Documentary
32.199999999999996,Other,Basic,6.69,3,South America,Laptop,13.99,0,Credit Card,2,1.675,Romance
32.9,Other,Basic,21.395,2,Europe,TV,13.99,0,Debit Card,1,7.13,Drama
20.299999999999997,Female,Standard,2.985,2,Europe,Tablet,17.99,0,PayPal,4,0.995,Action
23.099999999999998,Male,Basic,8.135,2,Africa,Desktop,13.99,0,Crypto,2,2.71,Comedy
18.0,Female,Basic,0.99,2,Asia,Tablet,8.99,1,Crypto,1,0.33,Sci-Fi
18.2,Male,Standard,1.835,2,Asia,Desktop,17.99,0,Gift Card,1,0.61,Documentary
35.699999999999996,Male,Basic,3.325,2,North America,TV,8.99,0,PayPal,4,1.11,Horror
25.2,Female,Basic,3.64,2,North America,Tablet,13.99,0,Debit Card,4,1.215,Sci-Fi
18.0,Male,Basic,0.245,2,Asia,Laptop,13.99,0,Debit Card,2,0.08,Romance
25.9,Female,Basic,1.97,2,Asia,Mobile,13.99,0,Debit Card,2,0.655,Comedy
18.2,Other,Basic,0.03,2,South America,TV,8.99,1,Credit Card,4,0.01,Action
39.199999999999996,Female,Basic,17.505,2,Asia,Desktop,13.99,0,Crypto,4,5.835,Sci-Fi
18.0,Male,Standard,8.005,2,Asia,Laptop,17.99,0,PayPal,1,2.67,Sci-Fi
29.4,Female,Basic,2.835,2,Asia,Mobile,8.99,0,Debit Card,3,0.945,Horror
40.599999999999994,Male,Basic,9.625,2,Europe,Mobile,13.99,0,Credit Card,2,3.21,Drama
35.0,Female,Basic,3.725,2,Europe,Laptop,8.99,0,Gift Card,3,1.24,Sci-Fi
18.0,Male,Basic,1.51,2,Africa,Tablet,8.99,0,Debit Card,5,0.505,Action
18.0,Male,Standard,8.045,2,North America,Tablet,17.99,0,Crypto,4,2.68,Sci-Fi
18.0,Male,Basic,0.225,2,Asia,TV,13.99,1,Debit Card,1,0.075,Comedy
38.5,Female,Basic,1.905,2,Oceania,TV,13.99,0,Gift Card,1,0.635,Sci-Fi
18.0,Other,Standard,4.06,2,Europe,Laptop,17.99,0,PayPal,1,1.355,Action
18.0,Other,Basic,5.985,2,Asia,Mobile,13.99,0,Crypto,5,1.995,Comedy
21.7,Male,Standard,6.0,2,Europe,Mobile,17.99,0,Credit Card,2,2.0,Comedy
25.2,Male,Basic,4.55,2,North America,Tablet,13.99,0,Debit Card,2,1.515,Drama
25.9,Female,Basic,2.675,2,Asia,Tablet,8.99,0,Gift Card,2,0.89,Drama
23.799999999999997,Male,Basic,3.395,2,Oceania,Mobile,13.99,0,PayPal,2,1.13,Romance
39.199999999999996,Other,Basic,17.4,2,Asia,Desktop,13.99,0,Debit Card,4,5.8,Drama
26.599999999999998,Female,Basic,12.285,2,Africa,Tablet,8.99,0,Gift Card,4,4.095,Comedy
25.2,Other,Basic,11.215,2,South America,Tablet,8.99,0,Crypto,4,3.74,Romance
33.599999999999994,Other,Standard,8.39,2,Europe,Mobile,17.99,0,PayPal,1,2.795,Drama
34.3,Female,Basic,4.215,2,Oceania,TV,13.99,0,Gift Card,1,1.405,Comedy
27.299999999999997,Male,Basic,15.915,2,Asia,Mobile,13.99,0,Crypto,5,5.305,Horror
18.2,Male,Basic,5.56,2,Asia,TV,13.99,0,Debit Card,4,1.855,Horror
31.499999999999996,Male,Standard,1.35,2,Asia,TV,17.99,0,Credit Card,4,0.45,Sci-Fi
44.099999999999994,Other,Basic,7.885,2,Europe,Tablet,8.99,0,PayPal,4,2.63,Drama
33.599999999999994,Female,Basic,0.65,2,South America,Mobile,8.99,1,Crypto,4,0.215,Drama
21.0,Female,Standard,2.985,2,South America,Tablet,17.99,0,Credit Card,3,0.995,Horror
32.9,Female,Basic,1.92,2,Asia,Mobile,8.99,0,Credit Card,2,0.64,Action
18.0,Other,Basic,1.295,2,Asia,TV,8.99,1,Gift Card,1,0.43,Documentary
45.5,Female,Basic,7.985,2,Africa,TV,13.99,0,Crypto,1,2.66,Drama
26.599999999999998,Male,Standard,2.945,2,Europe,Desktop,17.99,0,Crypto,1,0.98,Romance
43.4,Other,Basic,0.58,2,South America,TV,8.99,1,PayPal,2,0.195,Horror
39.199999999999996,Male,Standard,3.12,2,Asia,Tablet,17.99,0,Crypto,4,1.04,Sci-Fi
18.0,Other,Basic,7.21,2,Africa,Tablet,8.99,0,Crypto,2,2.405,Romance
42.699999999999996,Male,Basic,0.55,2,Asia,Laptop,8.99,1,PayPal,5,0.185,Romance
18.2,Other,Basic,5.565,2,South America,Laptop,13.99,0,Credit Card,2,1.855,Sci-Fi
30.799999999999997,Male,Basic,1.955,2,Asia,Laptop,8.99,0,Credit Card,4,0.65,Drama
30.099999999999998,Female,Basic,3.755,2,Europe,TV,8.99,0,Credit Card,4,1.25,Drama
46.199999999999996,Male,Basic,0.145,2,Oceania,Laptop,13.99,1,Gift Card,2,0.05,Action
18.0,Other,Basic,3.355,2,Asia,Tablet,13.99,0,Credit Card,4,1.12,Sci-Fi
23.799999999999997,Other,Basic,6.325,2,South America,Laptop,13.99,0,Debit Card,4,2.11,Documentary
39.199999999999996,Male,Basic,4.355,2,Asia,Laptop,8.99,0,Debit Card,3,1.45,Drama
46.9,Other,Basic,7.58,2,Asia,Desktop,8.99,0,Debit Card,5,2.525,Romance
28.7,Female,Standard,0.215,2,Oceania,Mobile,17.99,0,Gift Card,5,0.07,Horror
42.0,Female,Basic,0.515,2,Asia,Tablet,13.99,0,PayPal,5,0.17,Documentary
24.5,Male,Standard,4.755,2,Oceania,Desktop,17.99,0,Gift Card,1,1.585,Horror
46.9,Female,Basic,4.62,2,North America,Desktop,8.99,0,PayPal,3,1.54,Documentary
22.4,Other,Basic,13.885,2,Oceania,Tablet,13.99,0,Crypto,3,4.63,Sci-Fi
37.099999999999994,Male,Basic,1.825,2,Asia,Laptop,13.99,0,PayPal,4,0.61,Romance
18.0,Male,Standard,5.195,2,North America,TV,17.99,0,PayPal,4,1.73,Romance
31.499999999999996,Other,Basic,3.515,2,Africa,Laptop,13.99,0,PayPal,2,1.17,Drama
32.199999999999996,Other,Basic,0.02,2,Asia,Tablet,8.99,1,Credit Card,4,0.005,Action
32.199999999999996,Male,Basic,9.87,2,Asia,Desktop,13.99,0,Credit Card,4,3.29,Documentary
28.7,Other,Basic,9.55,2,Asia,Mobile,8.99,0,PayPal,1,3.185,Sci-Fi
19.599999999999998,Female,Standard,0.06,2,North America,Laptop,17.99,0,PayPal,5,0.02,Comedy
43.4,Female,Basic,12.07,2,Africa,Desktop,13.99,0,Crypto,4,4.025,Horror
32.9,Other,Basic,3.425,2,Asia,Mobile,13.99,0,Gift Card,3,1.14,Romance
21.0,Male,Standard,0.92,2,Oceania,Tablet,17.99,0,PayPal,2,0.305,Action
34.3,Female,Basic,3.845,2,Africa,Mobile,8.99,0,Gift Card,1,1.28,Comedy
35.699999999999996,Male,Standard,1.895,2,Asia,Laptop,17.99,0,Credit Card,3,0.63,Sci-Fi
37.8,Female,Basic,4.985,2,Asia,Tablet,13.99,0,Debit Card,2,1.66,Romance
24.5,Male,Basic,12.54,2,Asia,TV,13.99,0,Crypto,5,4.18,Action
39.199999999999996,Male,Basic,0.465,2,Oceania,Tablet,13.99,0,Credit Card,5,0.155,Horror
18.0,Male,Basic,2.685,2,North America,TV,13.99,0,Gift Card,2,0.895,Comedy
46.199999999999996,Male,Basic,28.12,2,North America,Laptop,8.99,0,Credit Card,4,9.375,Romance
20.299999999999997,Other,Basic,8.79,2,Europe,Desktop,8.99,0,PayPal,1,2.93,Action
18.9,Female,Basic,0.015,2,Asia,Mobile,8.99,1,Debit Card,3,0.005,Drama
18.0,Male,Basic,4.16,2,Asia,Laptop,13.99,0,PayPal,2,1.385,Horror
42.0,Female,Standard,4.655,2,Asia,Desktop,17.99,0,PayPal,5,1.55,Horror
36.4,Male,Basic,3.39,2,Asia,Mobile,8.99,0,Gift Card,1,1.13,Romance
46.199999999999996,Male,Basic,0.985,2,Asia,Laptop,13.99,0,Credit Card,4,0.33,Sci-Fi
21.0,Other,Basic,1.68,2,Oceania,Laptop,13.99,0,Crypto,2,0.56,Sci-Fi
18.0,Other,Basic,1.375,2,Africa,TV,13.99,0,Credit Card,2,0.46,Sci-Fi
49.0,Other,Basic,4.13,2,Asia,TV,8.99,0,Debit Card,4,1.375,Comedy
21.0,Male,Basic,14.605,2,Asia,Mobile,13.99,0,PayPal,3,4.87,Romance
18.0,Female,Basic,9.06,2,North America,Tablet,8.99,0,Debit Card,1,3.02,Horror
45.5,Other,Standard,0.38,2,Asia,Mobile,17.99,0,Debit Card,2,0.125,Comedy
29.4,Other,Standard,1.8,2,Oceania,TV,17.99,0,Credit Card,1,0.6,Action
21.0,Female,Basic,5.32,2,Europe,Tablet,8.99,0,Credit Card,2,1.775,Romance
18.0,Other,Basic,1.01,2,Asia,Mobile,8.99,0,Crypto,5,0.335,Documentary
29.4,Male,Standard,9.085,2,South America,Laptop,17.99,0,Crypto,4,3.03,Sci-Fi
35.0,Female,Basic,0.41,1,North America,Mobile,8.99,1,PayPal,5,0.205,Drama
18.0,Female,Standard,10.92,1,Asia,Mobile,17.99,0,Credit Card,1,5.46,Horror
46.9,Other,Standard,14.43,1,South America,Laptop,17.99,0,Gift Card,2,7.215,Drama
18.2,Other,Basic,2.795,1,North America,Tablet,13.99,0,Debit Card,3,1.395,Romance
33.599999999999994,Male,Basic,1.67,1,Oceania,Mobile,8.99,1,Credit Card,1,0.835,Comedy
34.3,Female,Basic,9.185,1,Asia,Laptop,8.99,0,PayPal,2,4.595,Drama
33.599999999999994,Other,Basic,2.455,1,North America,Mobile,8.99,1,PayPal,1,1.23,Action
49.0,Other,Standard,6.62,1,Asia,TV,17.99,0,Gift Card,5,3.31,Drama
18.0,Female,Basic,3.68,1,North America,Mobile,13.99,0,PayPal,4,1.84,Comedy
37.099999999999994,Other,Standard,3.895,1,Africa,TV,17.99,0,Gift Card,1,1.95,Sci-Fi
39.9,Female,Basic,7.875,1,Asia,Desktop,8.99,0,Crypto,3,3.94,Horror
18.0,Other,Basic,13.03,1,Asia,Mobile,8.99,0,Debit Card,1,6.515,Sci-Fi
