age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
51,Other,Basic,36.62,43,North America,Laptop,8.99,0,Credit Card,4,0.83,Horror
69,Other,Basic,32.42,43,North America,Desktop,8.99,0,Credit Card,3,0.74,Action
66,Male,Premium,11.94,43,Asia,Tablet,17.99,0,Credit Card,4,0.27,Documentary
70,Male,Premium,15.29,43,Africa,Mobile,17.99,1,Crypto,4,0.35,Sci-Fi
62,Female,Premium,1.12,43,Asia,TV,17.99,1,Gift Card,4,0.03,Comedy
21,Other,Premium,27.46,43,North America,Tablet,17.99,0,Gift Card,2,0.62,Documentary
39,Female,Basic,2.44,43,Africa,Tablet,8.99,1,Credit Card,5,0.06,Documentary
50,Female,Basic,6.01,43,Asia,Desktop,8.99,1,Crypto,1,0.14,Sci-Fi
63,Other,Premium,3.98,43,Asia,Laptop,17.99,1,PayPal,2,0.09,Horror
49,Female,Standard,4.38,43,Europe,TV,13.99,1,Debit Card,3,0.1,Romance
64,Male,Basic,22.69,43,South America,Mobile,8.99,0,PayPal,2,0.52,Drama
57,Male,Basic,3.09,43,South America,Mobile,8.99,1,Debit Card,5,0.07,Horror
18,Other,Premium,17.01,43,South America,Desktop,17.99,1,PayPal,2,0.39,Drama
24,Other,Basic,2.28,43,North America,Mobile,8.99,1,Gift Card,5,0.05,Drama
68,Female,Premium,7.11,43,South America,TV,17.99,0,Credit Card,5,0.16,Horror
29,Male,Basic,1.7,43,South America,Mobile,8.99,1,Debit Card,5,0.04,Horror
38,Male,Basic,6.75,43,Asia,Mobile,8.99,1,PayPal,2,0.15,Horror
46,Female,Standard,4.76,43,Europe,Desktop,13.99,1,PayPal,5,0.11,Romance
19,Other,Basic,5.18,43,Europe,Tablet,8.99,1,PayPal,4,0.12,Horror
31,Female,Basic,0.42,43,Oceania,Tablet,8.99,1,Credit Card,3,0.01,Documentary
63,Other,Basic,10.71,43,Asia,Laptop,8.99,1,Debit Card,2,0.24,Comedy
59,Female,Standard,23.59,43,North America,Desktop,13.99,0,Debit Card,1,0.54,Romance
30,Female,Premium,3.61,43,Africa,Tablet,17.99,1,PayPal,4,0.08,Comedy
69,Male,Standard,7.85,43,Europe,TV,13.99,1,Gift Card,5,0.18,Action
48,Male,Standard,20.69,43,Africa,Laptop,13.99,0,Credit Card,2,0.47,Action
19,Other,Standard,3.16,43,Oceania,Mobile,13.99,1,Gift Card,1,0.07,Horror
54,Male,Basic,25.24,43,South America,TV,8.99,0,Debit Card,5,0.57,Comedy
53,Male,Premium,16.53,43,Europe,Mobile,17.99,1,Gift Card,1,0.38,Romance
22,Other,Basic,29.96,43,North America,TV,8.99,0,Crypto,5,0.68,Romance
47,Female,Premium,14.8,43,Europe,TV,17.99,1,Credit Card,3,0.34,Romance
60,Female,Basic,9.13,43,North America,Laptop,8.99,1,Debit Card,1,0.21,Documentary
31,Male,Standard,18.75,43,Oceania,Mobile,13.99,1,Gift Card,3,0.43,Action
58,Female,Premium,16.33,43,Europe,Laptop,17.99,1,Gift Card,1,0.37,Comedy
37,Male,Basic,9.34,43,Asia,Tablet,8.99,1,Crypto,3,0.21,Sci-Fi
31,Other,Premium,8.18,43,Europe,Desktop,17.99,1,PayPal,1,0.19,Horror
18,Other,Basic,2.75,43,Oceania,Laptop,8.99,1,Gift Card,5,0.06,Romance
60,Male,Basic,20.83,43,Europe,Mobile,8.99,1,Gift Card,5,0.47,Documentary
33,Male,Premium,12.28,43,Africa,TV,17.99,0,PayPal,4,0.28,Comedy
62,Male,Premium,0.99,43,Asia,Mobile,17.99,1,Debit Card,5,0.02,Documentary
31,Female,Premium,2.2,43,Europe,Desktop,17.99,1,Debit Card,5,0.05,Drama
30,Male,Basic,5.42,43,Africa,Tablet,8.99,1,Gift Card,4,0.12,Drama
64,Female,Premium,6.71,42,North America,TV,17.99,0,PayPal,5,0.16,Documentary
41,Male,Standard,28.13,42,Oceania,Mobile,13.99,0,Credit Card,2,0.65,Documentary
49,Male,Standard,35.69,42,North America,TV,13.99,0,Credit Card,2,0.83,Drama
55,Male,Basic,9.28,42,Asia,Laptop,8.99,1,PayPal,2,0.22,Horror
22,Male,Premium,23.15,42,South America,TV,17.99,0,Gift Card,1,0.54,Sci-Fi
27,Female,Standard,4.07,42,North America,Desktop,13.99,1,Crypto,5,0.09,Drama
61,Female,Premium,6.27,42,South America,TV,17.99,1,Crypto,1,0.15,Action
42,Male,Basic,20.9,42,Europe,Tablet,8.99,1,Credit Card,3,0.49,Drama
62,Male,Basic,12.66,42,Asia,TV,8.99,1,Debit Card,2,0.29,Action
57,Female,Premium,19.3,42,Europe,Desktop,17.99,1,Gift Card,4,0.45,Romance
31,Other,Basic,10.38,42,North America,Tablet,8.99,1,Debit Card,1,0.24,Action
57,Female,Basic,0.71,42,North America,TV,8.99,1,Debit Card,4,0.02,Sci-Fi
48,Male,Basic,34.5,42,North America,Mobile,8.99,0,Gift Card,5,0.8,Documentary
68,Female,Standard,81.07,42,North America,Laptop,13.99,0,Debit Card,1,1.89,Documentary
69,Female,Standard,10.33,42,Europe,Tablet,13.99,1,Debit Card,3,0.24,Action
52,Female,Basic,3.59,42,Africa,TV,8.99,1,Gift Card,4,0.08,Sci-Fi
69,Male,Premium,0.52,42,South America,Desktop,17.99,1,Gift Card,3,0.01,Action
50,Other,Standard,8.77,42,North America,Tablet,13.99,1,PayPal,2,0.2,Action
35,Male,Basic,4.58,42,South America,Tablet,8.99,1,Credit Card,4,0.11,Romance
39,Female,Premium,7.21,42,Africa,Tablet,17.99,1,PayPal,2,0.17,Action
33,Female,Basic,1.18,42,Asia,TV,8.99,1,Debit Card,5,0.03,Horror
33,Male,Basic,3.15,42,North America,Mobile,8.99,1,Crypto,1,0.07,Drama
53,Female,Standard,0.89,42,Europe,TV,13.99,1,Credit Card,3,0.02,Romance
55,Female,Standard,5.36,42,Africa,Desktop,13.99,0,Debit Card,5,0.12,Horror
52,Female,Basic,17.09,42,South America,TV,8.99,1,Crypto,2,0.4,Action
47,Male,Basic,0.83,42,North America,TV,8.99,1,Credit Card,2,0.02,Horror
44,Other,Basic,22.22,42,Asia,Tablet,8.99,0,Gift Card,5,0.52,Comedy
38,Other,Basic,4.26,42,Europe,Mobile,8.99,1,Gift Card,5,0.1,Action
32,Female,Standard,11.33,42,Europe,Mobile,13.99,1,Credit Card,1,0.26,Sci-Fi
46,Other,Standard,4.0,42,Asia,Laptop,13.99,1,Credit Card,3,0.09,Comedy
46,Female,Standard,13.41,42,Oceania,Tablet,13.99,1,Crypto,1,0.31,Drama
46,Other,Premium,4.14,42,South America,Desktop,17.99,1,Credit Card,5,0.1,Drama
59,Female,Basic,2.63,42,North America,Mobile,8.99,1,Gift Card,2,0.06,Drama
64,Male,Standard,1.42,42,Oceania,Laptop,13.99,1,PayPal,3,0.03,Horror
68,Other,Premium,1.66,42,North America,Mobile,17.99,1,Gift Card,4,0.04,Documentary
58,Female,Basic,15.28,42,Oceania,TV,8.99,1,Debit Card,1,0.36,Romance
62,Male,Premium,2.15,42,Europe,Laptop,17.99,1,Credit Card,2,0.05,Comedy
37,Male,Premium,8.96,42,South America,Laptop,17.99,1,Gift Card,1,0.21,Comedy
37,Female,Basic,18.86,42,Europe,Tablet,8.99,1,PayPal,5,0.44,Comedy
27,Other,Basic,5.84,42,Europe,Mobile,8.99,1,Crypto,1,0.14,Horror
60,Male,Standard,36.16,42,North America,TV,13.99,0,Gift Card,5,0.84,Drama
53,Female,Basic,33.71,42,Africa,Tablet,8.99,0,Debit Card,4,0.78,Documentary
29,Other,Premium,4.46,42,Asia,Tablet,17.99,1,PayPal,4,0.1,Comedy
33,Female,Standard,27.72,42,Europe,Mobile,13.99,0,Debit Card,4,0.64,Action
26,Male,Basic,30.34,42,Asia,Laptop,8.99,0,Credit Card,5,0.71,Horror
35,Male,Standard,3.65,42,North America,Tablet,13.99,1,Debit Card,1,0.08,Drama
58,Female,Premium,14.52,42,Asia,Desktop,17.99,1,PayPal,1,0.34,Horror
33,Other,Standard,11.4,42,North America,Desktop,13.99,1,Crypto,4,0.27,Action
34,Male,Basic,12.84,42,North America,Mobile,8.99,1,PayPal,4,0.3,Sci-Fi
35,Female,Basic,6.03,42,Europe,Mobile,8.99,1,Credit Card,3,0.14,Drama
26,Male,Premium,6.15,42,South America,Mobile,17.99,1,Gift Card,2,0.14,Drama
34,Female,Standard,0.68,42,Africa,Desktop,13.99,1,Crypto,2,0.02,Comedy
27,Male,Basic,4.61,42,Asia,Mobile,8.99,1,Crypto,2,0.11,Comedy
52,Male,Premium,10.14,42,Europe,Laptop,17.99,0,Credit Card,5,0.24,Drama
31,Other,Premium,16.79,42,Europe,Tablet,17.99,1,Gift Card,1,0.39,Drama
38,Other,Basic,10.25,42,Europe,Desktop,8.99,1,PayPal,2,0.24,Action
32,Female,Basic,6.82,42,Africa,Mobile,8.99,1,Credit Card,5,0.16,Comedy
59,Male,Premium,9.49,42,Oceania,Desktop,17.99,1,Debit Card,2,0.22,Action
50,Male,Standard,8.9,42,Oceania,Desktop,13.99,1,Gift Card,3,0.21,Horror
63,Male,Basic,39.55,42,North America,Tablet,8.99,1,Gift Card,1,0.92,Sci-Fi
24,Male,Basic,1.59,42,Asia,Mobile,8.99,1,Gift Card,5,0.04,Action
67,Other,Standard,17.13,42,North America,Tablet,13.99,0,PayPal,4,0.4,Drama
33,Other,Standard,7.87,42,Europe,Tablet,13.99,0,PayPal,5,0.18,Sci-Fi
70,Other,Standard,20.33,42,Europe,Mobile,13.99,0,Crypto,4,0.47,Documentary
51,Male,Standard,12.91,42,North America,Tablet,13.99,1,Debit Card,1,0.3,Comedy
26,Female,Premium,26.05,42,South America,Tablet,17.99,0,Crypto,4,0.61,Sci-Fi
70,Male,Basic,5.45,42,South America,Mobile,8.99,1,Gift Card,5,0.13,Drama
50,Other,Premium,1.05,42,Asia,Laptop,17.99,1,Credit Card,2,0.02,Action
57,Male,Standard,18.93,42,Africa,TV,13.99,1,Gift Card,5,0.44,Romance
53,Other,Basic,14.1,42,North America,Laptop,8.99,1,PayPal,5,0.33,Horror
62,Female,Standard,1.12,42,Asia,TV,13.99,1,Credit Card,1,0.03,Sci-Fi
27,Female,Standard,3.46,42,Europe,Laptop,13.99,1,Gift Card,5,0.08,Comedy
69,Female,Basic,33.34,42,Asia,Laptop,8.99,0,Gift Card,3,0.78,Romance
35,Female,Standard,58.33,42,Oceania,Laptop,13.99,0,Crypto,4,1.36,Horror
26,Female,Standard,8.88,42,Africa,Desktop,13.99,1,Debit Card,1,0.21,Documentary
37,Female,Premium,19.29,42,North America,Tablet,17.99,0,PayPal,4,0.45,Comedy
31,Other,Basic,5.16,41,Europe,Mobile,8.99,1,Debit Card,2,0.12,Romance
58,Male,Premium,11.98,41,South America,Tablet,17.99,1,Crypto,4,0.29,Romance
66,Female,Standard,32.75,41,Africa,Tablet,13.99,0,Credit Card,1,0.78,Romance
46,Female,Basic,12.12,41,South America,Tablet,8.99,1,Debit Card,2,0.29,Drama
41,Female,Standard,7.91,41,Asia,Desktop,13.99,0,PayPal,4,0.19,Romance
38,Other,Basic,1.13,41,Asia,Desktop,8.99,1,Crypto,2,0.03,Comedy
34,Male,Standard,10.25,41,Oceania,Desktop,13.99,1,Crypto,3,0.24,Documentary
25,Male,Standard,7.35,41,Asia,TV,13.99,1,Credit Card,1,0.17,Documentary
26,Male,Standard,3.81,41,South America,TV,13.99,1,Crypto,4,0.09,Documentary
32,Other,Premium,24.87,41,North America,Tablet,17.99,0,Gift Card,5,0.59,Sci-Fi
41,Other,Standard,3.59,41,Africa,Laptop,13.99,1,Gift Card,5,0.09,Comedy
65,Other,Standard,3.26,41,Asia,Desktop,13.99,1,PayPal,5,0.08,Action
54,Male,Basic,8.46,41,Oceania,Laptop,8.99,1,PayPal,2,0.2,Romance
29,Female,Premium,8.87,41,Europe,Mobile,17.99,1,Debit Card,3,0.21,Horror
42,Male,Standard,1.65,41,Africa,Mobile,13.99,1,PayPal,3,0.04,Action
62,Other,Standard,16.65,41,North America,Tablet,13.99,1,Debit Card,3,0.4,Romance
37,Female,Basic,4.76,41,Asia,Desktop,8.99,1,PayPal,3,0.11,Romance
23,Other,Standard,7.45,41,Asia,Desktop,13.99,1,Crypto,3,0.18,Action
36,Other,Basic,0.95,41,North America,Desktop,8.99,1,Gift Card,5,0.02,Documentary
57,Male,Premium,20.0,41,South America,Laptop,17.99,1,Debit Card,2,0.48,Drama
63,Other,Standard,0.83,41,Asia,Mobile,13.99,1,Gift Card,2,0.02,Comedy
56,Male,Premium,42.86,41,Europe,TV,17.99,0,PayPal,3,1.02,Action
35,Male,Standard,1.75,41,Europe,TV,13.99,1,PayPal,1,0.04,Romance
25,Male,Standard,4.45,41,North America,TV,13.99,1,Gift Card,2,0.11,Documentary
43,Other,Basic,6.86,41,South America,Desktop,8.99,1,PayPal,4,0.16,Documentary
33,Female,Basic,0.6,41,South America,Tablet,8.99,1,Debit Card,3,0.01,Documentary
31,Male,Basic,1.61,41,North America,Tablet,8.99,1,Gift Card,2,0.04,Sci-Fi
24,Female,Basic,6.65,41,Europe,Desktop,8.99,1,Crypto,2,0.16,Romance
42,Other,Basic,12.95,41,Oceania,Desktop,8.99,1,Gift Card,1,0.31,Comedy
48,Other,Premium,11.1,41,Africa,Mobile,17.99,1,Gift Card,5,0.26,Documentary
67,Male,Basic,7.17,41,Europe,TV,8.99,1,Crypto,4,0.17,Comedy
64,Other,Standard,19.87,41,South America,Mobile,13.99,0,Credit Card,5,0.47,Romance
57,Other,Premium,27.17,41,South America,TV,17.99,0,PayPal,4,0.65,Sci-Fi
21,Other,Standard,61.8,41,Europe,Laptop,13.99,0,PayPal,3,1.47,Drama
52,Other,Basic,6.18,41,South America,Tablet,8.99,1,Gift Card,3,0.15,Comedy
37,Other,Basic,8.77,41,Europe,TV,8.99,1,Crypto,2,0.21,Horror
30,Male,Basic,1.5,41,Europe,Tablet,8.99,1,Crypto,1,0.04,Romance
44,Male,Basic,12.76,41,Oceania,Tablet,8.99,1,Credit Card,3,0.3,Drama
51,Female,Basic,12.08,41,North America,Mobile,8.99,1,Debit Card,5,0.29,Horror
21,Other,Standard,3.18,41,Europe,Laptop,13.99,1,PayPal,1,0.08,Documentary
24,Other,Premium,18.05,41,Africa,Mobile,17.99,0,Credit Card,5,0.43,Romance
18,Other,Premium,8.3,41,Oceania,Mobile,17.99,1,Crypto,5,0.2,Romance
49,Other,Standard,2.33,41,Oceania,Desktop,13.99,1,Crypto,4,0.06,Action
19,Female,Premium,4.73,41,Asia,Tablet,17.99,1,Crypto,2,0.11,Drama
25,Female,Basic,5.49,41,Oceania,Desktop,8.99,1,Debit Card,3,0.13,Documentary
23,Male,Premium,16.51,41,Oceania,Tablet,17.99,1,Gift Card,5,0.39,Romance
65,Other,Basic,25.81,41,Africa,TV,8.99,0,Credit Card,1,0.61,Sci-Fi
53,Male,Standard,13.02,41,Africa,TV,13.99,1,Gift Card,3,0.31,Romance
56,Male,Basic,9.9,41,North America,Laptop,8.99,1,PayPal,5,0.24,Drama
26,Other,Standard,13.02,41,North America,Tablet,13.99,1,Crypto,1,0.31,Sci-Fi
37,Male,Standard,21.24,41,Oceania,Mobile,13.99,0,Debit Card,4,0.51,Drama
48,Other,Basic,1.61,41,Africa,Laptop,8.99,1,Credit Card,2,0.04,Drama
45,Other,Basic,39.96,41,Oceania,Laptop,8.99,0,PayPal,5,0.95,Romance
70,Other,Premium,8.68,41,South America,Desktop,17.99,1,PayPal,1,0.21,Horror
60,Other,Premium,14.41,41,North America,Tablet,17.99,0,Debit Card,4,0.34,Sci-Fi
41,Female,Standard,0.11,41,Africa,Mobile,13.99,1,Credit Card,2,0.0,Action
52,Female,Basic,41.33,41,North America,Laptop,8.99,1,Gift Card,1,0.98,Sci-Fi
57,Male,Basic,28.44,41,North America,Mobile,8.99,0,Credit Card,1,0.68,Comedy
64,Male,Basic,26.45,41,Africa,Laptop,8.99,0,Debit Card,1,0.63,Romance
43,Male,Standard,5.61,41,Europe,Tablet,13.99,1,PayPal,1,0.13,Horror
29,Male,Premium,0.69,41,Oceania,Tablet,17.99,1,Debit Card,5,0.02,Action
68,Female,Standard,0.34,41,North America,Mobile,13.99,1,PayPal,4,0.01,Action
36,Female,Standard,3.88,41,South America,Laptop,13.99,1,PayPal,4,0.09,Horror
63,Female,Basic,2.95,41,South America,Laptop,8.99,1,PayPal,2,0.07,Romance
27,Other,Premium,4.02,41,South America,Mobile,17.99,1,Credit Card,1,0.1,Documentary
41,Other,Basic,20.26,41,Africa,Laptop,8.99,1,Crypto,1,0.48,Documentary
21,Female,Standard,9.39,41,South America,Mobile,13.99,0,PayPal,5,0.22,Drama
62,Other,Standard,18.27,41,Europe,TV,13.99,1,Gift Card,3,0.43,Romance
27,Female,Standard,1.77,41,South America,Mobile,13.99,1,PayPal,2,0.04,Horror
49,Female,Standard,11.88,41,Asia,Desktop,13.99,0,Credit Card,4,0.28,Horror
65,Other,Premium,4.11,41,Asia,Mobile,17.99,1,Gift Card,2,0.1,Drama
47,Other,Standard,8.67,41,North America,Laptop,13.99,1,PayPal,2,0.21,Sci-Fi
68,Other,Premium,5.61,41,Africa,TV,17.99,1,PayPal,1,0.13,Action
35,Other,Standard,11.54,41,Europe,TV,13.99,0,PayPal,4,0.27,Comedy
32,Female,Standard,5.93,41,Europe,Mobile,13.99,0,PayPal,4,0.14,Action
45,Other,Standard,26.82,41,Oceania,Mobile,13.99,0,Credit Card,5,0.64,Romance
70,Other,Standard,6.76,41,Asia,Tablet,13.99,1,Crypto,2,0.16,Horror
60,Male,Standard,1.38,41,Africa,Laptop,13.99,1,Debit Card,3,0.03,Drama
49,Female,Premium,20.88,41,South America,TV,17.99,0,Crypto,3,0.5,Horror
66,Female,Premium,5.8,41,Oceania,TV,17.99,1,PayPal,2,0.14,Documentary
34,Male,Premium,28.39,41,Africa,Laptop,17.99,0,Crypto,2,0.68,Horror
37,Male,Standard,20.47,41,South America,Laptop,13.99,0,PayPal,3,0.49,Documentary
20,Other,Standard,18.31,41,Oceania,Laptop,13.99,1,Credit Card,1,0.44,Romance
18,Other,Basic,0.59,41,Asia,Desktop,8.99,1,Debit Card,5,0.01,Horror
30,Male,Basic,5.73,41,Oceania,Laptop,8.99,1,Gift Card,3,0.14,Romance
70,Other,Premium,18.73,41,Asia,Laptop,17.99,1,Crypto,4,0.45,Romance
42,Other,Basic,5.46,41,Asia,Laptop,8.99,1,Debit Card,3,0.13,Action
35,Male,Basic,5.07,41,South America,TV,8.99,1,Debit Card,2,0.12,Horror
49,Female,Premium,4.26,40,Africa,Mobile,17.99,1,Credit Card,3,0.1,Comedy
38,Male,Premium,2.95,40,Oceania,Laptop,17.99,1,Credit Card,2,0.07,Romance
49,Other,Standard,5.88,40,North America,Mobile,13.99,1,Crypto,2,0.14,Action
69,Other,Standard,8.57,40,Oceania,Tablet,13.99,1,PayPal,3,0.21,Drama
54,Other,Standard,10.1,40,Oceania,TV,13.99,0,PayPal,5,0.25,Horror
23,Other,Basic,2.91,40,Oceania,Tablet,8.99,1,PayPal,3,0.07,Drama
47,Male,Basic,3.92,40,Oceania,Tablet,8.99,1,PayPal,5,0.1,Drama
31,Female,Premium,19.72,40,South America,TV,17.99,1,Gift Card,3,0.48,Horror
20,Other,Premium,16.64,40,Europe,Desktop,17.99,1,Gift Card,3,0.41,Drama
37,Male,Standard,5.08,40,Africa,Laptop,13.99,0,PayPal,4,0.12,Documentary
58,Female,Premium,7.58,40,North America,TV,17.99,1,Gift Card,5,0.18,Romance
59,Male,Standard,1.86,40,South America,Laptop,13.99,1,Crypto,5,0.05,Drama
48,Other,Premium,26.34,40,Africa,TV,17.99,0,Crypto,2,0.64,Romance
43,Female,Standard,19.95,40,North America,Laptop,13.99,1,PayPal,1,0.49,Horror
62,Female,Standard,14.8,40,South America,Mobile,13.99,1,Crypto,5,0.36,Drama
59,Female,Basic,20.11,40,South America,Desktop,8.99,1,PayPal,2,0.49,Sci-Fi
62,Male,Premium,4.25,40,Asia,Mobile,17.99,1,Credit Card,2,0.1,Comedy
66,Female,Basic,0.27,40,Africa,Laptop,8.99,1,Credit Card,1,0.01,Sci-Fi
24,Female,Basic,1.42,40,Oceania,Mobile,8.99,1,Debit Card,4,0.03,Romance
45,Other,Standard,6.84,40,South America,Tablet,13.99,1,Crypto,2,0.17,Documentary
32,Female,Premium,9.11,40,North America,TV,17.99,1,PayPal,3,0.22,Romance
58,Other,Premium,22.17,40,Europe,Laptop,17.99,0,PayPal,4,0.54,Comedy
68,Other,Standard,35.61,40,South America,Desktop,13.99,0,Debit Card,4,0.87,Documentary
30,Male,Premium,7.24,40,Asia,TV,17.99,0,Debit Card,5,0.18,Documentary
36,Female,Premium,22.1,40,South America,TV,17.99,0,Crypto,4,0.54,Documentary
59,Female,Basic,17.34,40,Europe,Mobile,8.99,1,Debit Card,3,0.42,Comedy
22,Other,Basic,11.84,40,Africa,TV,8.99,1,Debit Card,1,0.29,Action
70,Female,Standard,7.16,40,Europe,Tablet,13.99,1,Debit Card,1,0.17,Comedy
38,Female,Premium,20.14,40,Africa,Desktop,17.99,0,PayPal,3,0.49,Drama
27,Other,Basic,65.86,40,Europe,Mobile,8.99,0,Debit Card,5,1.61,Sci-Fi
24,Male,Basic,0.9,40,Europe,Laptop,8.99,1,Gift Card,5,0.02,Documentary
68,Female,Premium,7.67,40,Oceania,Tablet,17.99,0,PayPal,4,0.19,Romance
51,Other,Basic,10.44,40,Asia,TV,8.99,1,Credit Card,2,0.25,Drama
19,Male,Premium,17.42,40,South America,Desktop,17.99,1,PayPal,3,0.42,Drama
23,Male,Standard,14.9,40,Asia,Tablet,13.99,1,PayPal,1,0.36,Sci-Fi
50,Male,Basic,20.96,40,South America,TV,8.99,0,Crypto,2,0.51,Sci-Fi
56,Other,Premium,18.15,40,North America,Mobile,17.99,0,PayPal,4,0.44,Drama
57,Other,Premium,8.62,40,Africa,Desktop,17.99,1,PayPal,2,0.21,Romance
32,Male,Standard,1.88,40,North America,Tablet,13.99,1,Crypto,4,0.05,Romance
24,Other,Standard,40.81,40,Europe,Laptop,13.99,0,Debit Card,4,1.0,Action
59,Female,Premium,16.39,40,Asia,Laptop,17.99,0,Debit Card,5,0.4,Horror
44,Female,Basic,6.71,40,Asia,Mobile,8.99,1,Crypto,1,0.16,Sci-Fi
49,Male,Premium,1.0,40,Asia,Tablet,17.99,1,Gift Card,4,0.02,Documentary
33,Female,Premium,2.2,40,South America,Desktop,17.99,1,Gift Card,4,0.05,Documentary
70,Male,Basic,11.19,40,Europe,TV,8.99,1,PayPal,2,0.27,Action
29,Female,Basic,8.55,40,North America,Tablet,8.99,1,PayPal,1,0.21,Romance
51,Female,Basic,6.21,40,South America,TV,8.99,1,Debit Card,5,0.15,Sci-Fi
42,Other,Premium,8.18,40,Europe,Mobile,17.99,0,Credit Card,5,0.2,Romance
18,Female,Basic,35.52,40,South America,Tablet,8.99,0,Crypto,3,0.87,Action
28,Male,Standard,20.31,40,Oceania,Laptop,13.99,0,Gift Card,1,0.5,Action
46,Other,Standard,16.08,40,Oceania,Desktop,13.99,1,Crypto,3,0.39,Action
34,Male,Premium,18.98,40,Africa,Tablet,17.99,0,Credit Card,5,0.46,Documentary
60,Other,Basic,6.84,40,North America,Tablet,8.99,1,Crypto,2,0.17,Sci-Fi
31,Other,Standard,23.56,40,North America,Tablet,13.99,0,Crypto,5,0.57,Sci-Fi
57,Male,Premium,0.55,40,Oceania,Desktop,17.99,1,Credit Card,5,0.01,Sci-Fi
48,Female,Basic,5.71,40,Africa,Tablet,8.99,1,Crypto,1,0.14,Romance
28,Other,Basic,12.94,40,Europe,Mobile,8.99,1,PayPal,3,0.32,Comedy
39,Male,Premium,7.64,40,Oceania,Desktop,17.99,1,PayPal,1,0.19,Action
23,Other,Standard,17.54,40,Asia,Laptop,13.99,1,Gift Card,5,0.43,Drama
50,Other,Premium,75.9,40,South America,Mobile,17.99,0,Crypto,5,1.85,Action
53,Female,Standard,5.54,40,South America,Mobile,13.99,1,Crypto,3,0.14,Horror
40,Male,Basic,23.44,40,North America,TV,8.99,0,Gift Card,4,0.57,Horror
39,Female,Standard,11.29,40,Europe,Laptop,13.99,1,Crypto,1,0.28,Documentary
54,Other,Premium,3.66,40,Oceania,TV,17.99,1,Gift Card,1,0.09,Documentary
66,Female,Premium,19.19,40,Africa,Desktop,17.99,1,Credit Card,3,0.47,Documentary
19,Other,Premium,1.44,40,South America,TV,17.99,1,Gift Card,5,0.04,Comedy
48,Male,Premium,7.86,40,Oceania,Desktop,17.99,1,Crypto,3,0.19,Horror
53,Female,Premium,19.37,40,Europe,Tablet,17.99,1,Crypto,4,0.47,Sci-Fi
33,Male,Standard,5.76,40,Europe,Desktop,13.99,1,Gift Card,5,0.14,Comedy
48,Male,Basic,6.44,40,Asia,Desktop,8.99,1,Crypto,5,0.16,Documentary
28,Female,Premium,28.72,40,South America,Laptop,17.99,0,Gift Card,2,0.7,Romance
52,Other,Standard,12.96,40,South America,Mobile,13.99,1,Gift Card,4,0.32,Comedy
67,Male,Basic,9.54,40,North America,Laptop,8.99,1,Crypto,2,0.23,Comedy
69,Other,Basic,2.95,40,North America,Mobile,8.99,1,Crypto,1,0.07,Documentary
47,Female,Standard,0.55,40,Asia,TV,13.99,1,PayPal,3,0.01,Horror
60,Male,Standard,14.57,40,Africa,TV,13.99,1,Gift Card,4,0.36,Romance
54,Other,Standard,6.59,40,North America,Desktop,13.99,1,Crypto,4,0.16,Horror
32,Female,Premium,4.46,40,South America,Mobile,17.99,1,Crypto,1,0.11,Comedy
37,Male,Basic,21.82,40,Europe,Tablet,8.99,0,Credit Card,2,0.53,Drama
61,Male,Premium,13.17,40,Oceania,TV,17.99,1,Crypto,3,0.32,Horror
65,Female,Premium,22.68,40,Europe,Tablet,17.99,0,Crypto,2,0.55,Horror
28,Other,Basic,0.79,40,Asia,Laptop,8.99,1,Gift Card,1,0.02,Action
30,Female,Standard,8.01,40,Asia,Laptop,13.99,1,Crypto,2,0.2,Romance
42,Female,Basic,2.8,40,North America,TV,8.99,1,Gift Card,4,0.07,Comedy
51,Other,Standard,3.38,40,Asia,Desktop,13.99,1,Gift Card,3,0.08,Sci-Fi
44,Male,Standard,2.0,40,Oceania,Laptop,13.99,1,Gift Card,1,0.05,Action
42,Female,Premium,2.22,40,Europe,Laptop,17.99,1,Credit Card,1,0.05,Comedy
25,Female,Standard,0.09,40,North America,TV,13.99,1,Credit Card,1,0.0,Horror
40,Other,Standard,19.15,40,Asia,Laptop,13.99,1,Debit Card,2,0.47,Horror
54,Male,Standard,23.35,40,North America,Mobile,13.99,0,Credit Card,5,0.57,Horror
24,Other,Standard,10.72,40,Asia,TV,13.99,1,Debit Card,3,0.26,Comedy
46,Female,Basic,35.85,39,Asia,Tablet,8.99,0,Credit Card,1,0.9,Sci-Fi
19,Female,Standard,0.82,39,South America,Tablet,13.99,1,Debit Card,5,0.02,Drama
21,Female,Standard,16.74,39,Oceania,Laptop,13.99,1,Gift Card,3,0.42,Action
34,Other,Basic,4.51,39,South America,Desktop,8.99,1,Crypto,4,0.11,Action
69,Female,Standard,5.93,39,North America,Desktop,13.99,1,Gift Card,5,0.15,Sci-Fi
33,Other,Premium,31.11,39,South America,Mobile,17.99,0,Crypto,4,0.78,Comedy
29,Female,Basic,8.48,39,Africa,TV,8.99,1,Debit Card,5,0.21,Romance
65,Male,Basic,46.29,39,North America,Tablet,8.99,0,PayPal,5,1.16,Drama
61,Male,Standard,21.36,39,Asia,Tablet,13.99,0,Debit Card,3,0.53,Comedy
22,Other,Basic,25.18,39,Oceania,TV,8.99,0,Debit Card,5,0.63,Action
